file,category,bytes,lines,sha256,coverage,notes
.editorconfig,asset/configuration,593,27,a9a9882ffbe7f755b0cf2138e6261fb2d8c9a37d5d882a0ecf226733017156c0,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
backend/id_cards/libs/phpqrcode/qrtools.php,third-party/bundled,6161,172,7524be6600862ae7f5a1b43faac637875bfc876cdae16a352db03887df5fe37e,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
backend/id_cards/libs/phpqrcode/tools/merge.bat,third-party/bundled,21,2,385f976ee931541c512b3260f7d437cf89b61a1b5f118279bc28bdac8f84b258,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
backend/id_cards/libs/phpqrcode/tools/merge.php,third-party/bundled,2535,70,e25beab2db2219a28d04bf1b821a9bf8e485d5a7f35d1c7c423ad650d2ec35b0,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
backend/id_cards/libs/phpqrcode/tools/merge.sh,third-party/bundled,25,2,99aec4dbfe15e53b144d42a20f96a77266f8e233a028c8a0ce6bca0fce9ea748,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
backend/id_cards/libs/phpqrcode/tools/merged_config.php,third-party/bundled,1268,17,6d2c600b9a5369dec727099f29c763b177e73380a6d21cb1a388668be1aed7d7,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
backend/id_cards/libs/phpqrcode/tools/merged_header.php,third-party/bundled,1366,36,66dffd8c9ebbe9ce42af74ff35f411c9f38c7a97c2785e3e890e2d659dd90744,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
backend/id_cards/view_id_card.php,application-source,71,1,b70f1e1ef4b2d2ea928f9ce6b84c1b435282340ea5c56b6b4c4b4dd396ae7c6d,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
backend/migrations/002_add_academic_attendance_workflow.php,application-source,27958,593,ee865935d79f2f95b87a5da5328adb5cda58513031b28af05c48ee75ec1d62ea,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
backend/migrations/002_migration.php,application-source,27958,593,ee865935d79f2f95b87a5da5328adb5cda58513031b28af05c48ee75ec1d62ea,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
backend/migrations/003_add_assessments.php,application-source,9476,218,0077ad860a4dfa2fe95b9fa9c1970eb98a3be42bb62abe0956f94e48d8a3fcb0,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
backend/migrations/003_migration.php,application-source,9476,218,0077ad860a4dfa2fe95b9fa9c1970eb98a3be42bb62abe0956f94e48d8a3fcb0,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
backend/migrations/004_add_finance_material_tables.php,application-source,7649,183,bed9767ac127d213ba040ac3a529efe7e5f59edf210d794a24d4e4c8fe8912b6,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
backend/migrations/005_create_system_branding.php,application-source,4324,114,754acca870c71149faca0d8c2384e39029d213b84af8ee898558049d3258fe16,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
backend/migrations/005_optimize_database.php,application-source,11944,251,4734bf098c8cc75e88356aa39bfaa8ee9b154b7b6a057e2db598e8c6263a1c2d,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
backend/migrations/add_archive_columns.php,application-source,3022,81,3e634953c8d60fb8b5511cf6968964d37bc847970b62f89d0c61bdcbe1de2bc9,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
backend/migrations/auto_fix_database.php,application-source,26457,596,294f1f66593455b2e78f71b2e9f40c4e2d0f633d7a610644d7765406d838d280,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
backend/users/user-save.php,application-source,67,1,a76cb251cea5b216cf1f34b57a41fbcb2fc207eb2e1dd0afd7beb440254ffff7,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
branding_defaults.php,application-source,9603,130,09ab7097bebfa29e07975403fa8ca76dd1f9634591a91aad205cad34c78dd1cd,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
cgi-bin/.htaccess,application-source,17,1,74d7c0a057cc6a4e4b762757f8f69194a1249028bff3ede8ed80a66f06494d21,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
composer.json,asset/configuration,70,5,f8c33e4d6a44c684d3230a02177ff9a2e5848dc0a77cc167714cda015038c619,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
composer.lock,asset/configuration,16036,440,a1c1d65f0d16552b48a3c2b417ecdda21dcde9488a940457a6ea35a4d441d881,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
config.php,application-source,33547,890,20e115df02da27d456796983db27d1bb3e7f7c3f9ad07b54237d7c3b0fdd04aa,Changed sections manually reviewed; syntax/static checks; targeted verification only,F03: Controlled stale session: frontend request redirects within three seconds; login page publishes a fresh token. F04: Disabled synthetic Finance account rejected at the backend shim after forced revalidation. Interval remains 300 seconds. F19: Wrong-method matrix checks 405 + Allow: POST; missing/array CSRF rejected without fatal errors.
css/public_gallery.css,application-source,4417,42,2119a64426caa15b5bb61e5f646278127b3d4a1a7370eea3154ae666f2febfe4,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
database_schema.sql,application-source,12134,280,bc0fcff9e51f990462f4f5a82f50f9a424b1e4f6386f20117a4e96a9d4facad2,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
dns/cloudflare_import.txt,asset/configuration,14923,88,d8ae890d51454b590c586bdcce2eb8331a6d2fda604e226eed1b4a5cc62c26ee,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
dns/full_zone_decoded.txt,asset/configuration,30150,240,783b9b24b9901cd7f1570ad598fdd6ed121bece65a8dd08a31ac0c9a1b6b7ede,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
docs/audits/AUDIO_STORAGE_SETUP.md,documentation,13740,290,7106f369386cfea30f9f91b4d16548d837700e0fccc7727a94da05fb5bd2c43d,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
docs/audits/AUDIT_PHASE1_STRUCTURAL.md,documentation,40636,339,21fec23e98c94476731502daf97f89ac3ae9d60849914e23b589c81144d94db6,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
docs/audits/DEPLOYMENT_GUIDE.md,documentation,6167,134,c8dfde2bfdd25159dad38949df2c9520b12799dcd990831e595f6aa7fb0c5453,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
docs/audits/DEPLOYMENT_RUNBOOK.md,documentation,9591,208,a8932fc97d37014eef67991527c2875a6aeca9868917e75e76d3cdf8a51d9aab,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
docs/audits/FIXES_APPLIED.md,documentation,53262,964,fccfdf3a04bc99352653af87c01ca594b65823d9f3e03e21d4c51a10d63075b6,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
docs/audits/FOUNDATION_VERIFICATION.md,documentation,24132,318,1c2eff1895446bf645fc706c8a6c1a7dd319e17853b82bdc872e7c412d8d3f37,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
docs/audits/FUNCTIONAL_BUG_AUDIT.md,documentation,27707,286,1022f162e63aa1c2b196aed19b3c6f5cec215df5772b0c767f7275d7a6d427df,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
docs/audits/MEZMUR_DEEP_AUDIT.md,documentation,38372,468,a167bfc59741056f4a2ad4b6cdd726a2844a8d5e4762aa27d23c57d1d93e27c0,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
docs/audits/MEZMUR_WEB_AUDIT_P42.md,documentation,7772,181,d0d93c3714a501eaa3d44794d786d4978e8822ffa530bde5aa703747b7976ad9,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
docs/audits/PRODUCTION_HARDENING_PLAN.md,documentation,20666,251,66a952afccbf0e9b712d4823c6af7a98b69cda8af5ad995b72ff56b29ec42684,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
docs/audits/SEARCH_ROOT_CAUSE.md,documentation,6501,172,49c7f7f4aebe1be33d0b346b86ac9846b1b3612808e5c710318a2cd3286302de,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
docs/audits/SECURITY_AUDIT.md,documentation,29240,261,4691972a372b9af9d33d681956a73046ea70bf1ebd29ed390223ce4ccea2089d,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
docs/ci_cd/ARCHITECTURE.md,documentation,15696,398,2c9f6820a9366c64e914c28b9caa5bdd676a81c3679bd653da7b6bbe448a74aa,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
docs/ci_cd/GIT_CHEATSHEET.md,documentation,3516,141,625c6fbcc86e27605126f1f96525f6af084e72bd9d4ca5fa79ec64be125658c7,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
docs/ci_cd/SEARCH_LOAD_AND_ERRORS.md,documentation,5680,147,cd10890d0ddf1501835b05fde5b26f4e4597a44b1a8a856b8271fd55d4f0418f,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
docs/ci_cd/ci.yml.txt,documentation,6654,183,cc93efb7664ac1b324fbd52545c5e94ad037212c16378be8795b6f4df951bcd6,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
docs/mezmur_player/KARAOKE_SYNC_AUDIT_P50.md,documentation,12211,192,7f8746b7c9fd7bea98f0cd759ceb9695a07c3ceb1ffcc84cbf9ce00a34644b07,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
docs/mezmur_player/KARAOKE_SYNC_FIX_P50.md,documentation,14761,225,0da23a640c953702fc607707a400e7306d4fea3b56570f2cf249ee8261763aa3,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
docs/mezmur_player/LYRICS_ACCESSIBILITY_P52.md,documentation,6607,107,8b5e93011977d23c5b6036c7b7ba12a6ee3008bd9f1bf2f02f37e72e5c8e8491,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
docs/mezmur_player/LYRICS_ANIMATION_P51.md,documentation,7294,137,7458b09a3e684f36a21b7ae04ee2b4d4e592956156a9bf51d3cd7361e4c592b7,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
docs/mezmur_player/LYRICS_SPOTIFY_STYLE_P53.md,documentation,4393,94,ecb202e2ad0947bed315333fcd5536356f85e346a7d92c67a788beda4aedda71,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
docs/mezmur_player/LYRICS_SYNC.md,documentation,4210,125,db23e1c5a387c21ca6f356222e813ffd1097634999379cf67402f15bd2f97916,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
env.example.php,application-source,6304,114,69a7e557567ebe142a4442430182cb0f5fdf3b9d3ff2fd50d214c30631ece87a,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
frontend/js/core.js,application-source,19689,446,940cb264a7ec019c527e33914fa928f214942db8c94b3cf3be2e4811a6ff38ce,Changed sections manually reviewed; syntax/static checks; targeted verification only,"F06: Synthetic </script> name survives as data; focused browser attribute-injection probe; broad role rendering. Legacy templates have changed-section, not complete manual, coverage."
frontend/js/education_assignments.js,application-source,19363,384,030ff1132137a6647e5872821883ff867d5fbb48741dbc04047cc9684e3f2443,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
frontend/js/education_teachers.js,application-source,14883,309,1fa374beeca87e11a7d7e05586620646eafa76ebf10f1d015fece2180d1144fc,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
frontend/js/finance.js,application-source,27329,561,b36db8dc9eedd16af2e389805da6f729b535aee9ef4014d73efcfa672a93a328,Changed sections manually reviewed; syntax/static checks; targeted verification only,F13: Browser double-call sends one INSERT and preserves exact date. This is NOT server-side retry idempotency.
frontend/js/member-picker.js,application-source,3307,80,a74500295e489dc4a93cbdba4e9cc72556fdfd8c6d7742eea4ccd892cad3fb1a,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
frontend/js/mezmur.js,application-source,169154,3230,f12f49d854702eef4e723d6db5b5a3b13ad891643fcde97c9f74dd1a8adffc5a,Changed sections manually reviewed; syntax/static checks; targeted verification only,F31: Existing no-browser-popup checks now pass; Mezmur E2E/filter/browser checks. Physical audio timing still needs staging.
frontend/js/mezmur_player.js,application-source,31341,806,cb0889f7f00fa7aa81badf71851acdd54c3bd3dd819b329ffb15d931f1fddbde,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
frontend/layouts/base.php,application-source,10513,224,572819a6723cf09dd92d0b85756aa2aabb6b1f37085c0d49f8364147df3cf770,Changed sections manually reviewed; syntax/static checks; targeted verification only,"F06: Synthetic </script> name survives as data; focused browser attribute-injection probe; broad role rendering. Legacy templates have changed-section, not complete manual, coverage."
frontend/pages/dashboard.php,application-source,1418,44,c7e5978602720931642e8cd1e04abcba343397a4eebd59de6b8532e386238eb0,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
frontend/pages/edu_assignments.php,application-source,92,3,9726111965809e26badc32a94525a92298e010a22b61339b2a56594e6f69335b,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
frontend/pages/edu_teachers.php,application-source,92,3,9726111965809e26badc32a94525a92298e010a22b61339b2a56594e6f69335b,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
frontend/pages/finance_dept.php,application-source,21735,344,a451e6ee0d4ce8e13fe2aa98a1588ea3c37ddb5770f1e5b52ae7f0a74baef0dc,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
frontend/pages/login.php,application-source,5559,110,29b90576d0339f2f469eb7c1afadc06f264a841b00ec81f0b6ed09ba45603547,Changed sections manually reviewed; syntax/static checks; targeted verification only,F02: Both direct/shim authentication exercised; alternate login → Mezmur browser test; existing form-login checks pass.
frontend/pages/mezmur_dept.php,application-source,58486,954,961d4f1b7b416453387b8f63b7725b8ebb3c15f484148249299889cf126ed416,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
index.html,application-source,43932,716,266e8601ef63f92f303568fd31ca60548c97a8764b423f86b50a45b2cd82a8b2,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
index.php,application-source,48514,764,c7ca437609961daac75e0792deee61cb73e74043cca92b59f378fcc29c8bfdbb,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
js/public_gallery.js,application-source,11713,335,e29e61443141872f67ddd0ca1253c80eb8451fb03651a773681d89668b339c60,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
leak_detector.php,application-source,13947,319,264d42ff0c259632e6ccbdf11e12444e66906bd57bb13111b6c654f185894e9e,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
member.php,application-source,16609,336,5c3325d6ed0ad06594acb7fb8e6ac2d458c2a4cff1bbfb523232c3f6092843ef,Changed sections manually reviewed; syntax/static checks; targeted verification only,F28: Fixed-date tests before/after birthday and Ethiopian new year; future date returns unknown. Year-only legacy input remains an estimate.
monitor/.htaccess,application-source,903,36,99b86b61fa71bcc282aaa46f9720c506665455bfc96ffd87c92dc190393bd51f,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
monitor/dashboard.js,application-source,6783,187,5941986558841ab2ea811a0152a98ee124092b3aae64c37177624ff6ed092c12,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
monitor/error_monitor.php,application-source,32011,712,8b23923b29b5b97ecc406979a7e7650b9a3becb37b02c99b3bf273e8eb43fb8b,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
monitor/index.php,application-source,29806,443,fe0c6d4634eef50158f3aa073461e212905fe38237f5e4ad696e213a067c2446,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
monitor/uptime_cron.php,application-source,6495,158,e4ef17e2d8ec23ec3e7bf714316a21820487af1399e2b7de87f23f95b1cb355d,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
public_gallery.php,application-source,3763,111,e99a198067f5fa10ac744570e32763e509467dd4c2669aa949821ce498e26d6b,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
register_submit.php,application-source,3484,63,7a8bead5408f6c198979bfba0ef0d5172174d8c0e5f7ece5788fb400a600e428,Changed sections manually reviewed; syntax/static checks; targeted verification only,F27: Malformed fields rejected; honeypot stores nothing; eight concurrent valid submissions produce exactly five successes and three 429s.
robots.txt,asset/configuration,217,10,4f762c95965482b37107e21d335b4cbf9b2a425e618810755673586f615da8e3,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
school_config.php,application-source,21125,342,31ab07e5f6460a0645829d162ec8ff92faeb8402f5b3c109fe2664a2a1a98b63,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/001_production_patch.sql,application-source,3122,70,0705875b665c45fcfb33bd1e2747e209ae123470d61f75c193adcd05c376832b,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/002_cms_schema.sql,application-source,6829,154,caecd0780cac26c71ba60a064f19aa41346d31d5cb01b65c0b175877ae60752d,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/003_production_hardening.sql,application-source,9837,182,289c3948afa115ecbcbe73f5c261871bbcccdf818da21f5c8e8c1a8c32c69146,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/004_year_lifecycle.sql,application-source,7876,170,0cc81b4bb6f24935667d15e1833ba803d50ceb0db3a1dc1724b9bb48c4dcf330,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/005_roster_indexes.sql,application-source,2586,58,b22f9ed4e7a4f40521fe6ffe1a0b4585217b8b8ae7130c85148efe916f4ede5d,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/006_assignment_hardening.sql,application-source,7460,191,8aaa45c699e4df0ff682697fc9060a0fcb961c02153e3650cf4ede42360d377d,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/007_timetable.sql,application-source,1798,37,0bcecb50ee963f439994c0297e81c24314dcc58280fcf0724b0e56385e291b04,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/008_security_rate_limits.sql,application-source,962,17,54229f83873d6afccf032d1243484802476418de1d480f063fbb534bd1b12949,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/009_api_idempotency.sql,application-source,1973,36,96a935cd38fb726050c93bc1506b3bbbc8a827746d25a9a4dbfddb3caecec3f7,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/010_refresh_token_rotation.sql,application-source,2080,37,009a67552957749b166252810b1ffee19f6859783255bb9ca332ab79bc05bf74,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/011_monitor_schema.sql,application-source,3844,82,76ba21d2327271366556ef178d39cd906d90cb8a161393e5fdccbee104125d2e,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/012_runtime_schema_baseline.sql,application-source,16914,357,ca8f9bc276589d7c1212ed2dc5bfcfb501274b12cb4424a9e3bf90ef4efea203,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/013_application_schema_completion.sql,application-source,20726,390,bca772358f5b0e1ba50652490db0a8259b50275a4a27562f2153de722ea0338e,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/014_member_directory_scaling.sql,application-source,2811,69,d862d2406acc7af8aa0050c889f6f705b05330eb7de4427c0300b7630555d637,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/015_explicit_attendance_status.sql,application-source,345,7,00606cd8cb4a0619701ed348e229a319adf291082e2d612952575e657c1f457d,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/016_member_duplicate_lookup.sql,application-source,1497,46,6986d1e998c92392913381342321fc400d76972b88d707268c9c145d4f682944,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/017_identity_codes.sql,application-source,6080,119,aa37d705dc595489e29d30ea09c5dc425293b24cadbfb6f0ce78028e3450a3a3,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/018_code_sequences_and_year_uniqueness.sql,application-source,3106,74,bd152f4a5feb56d08a7d777d72c836578fe9604070ed64e309d4fbd87468277d,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/019_member_types_and_under6_removal.sql,application-source,4906,104,d00b55a49ee68a9ab2333491637a3ebcad7971e1331c748de24cb4bab5f6c9cd,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/020_identity_v2.sql,application-source,2108,55,af73f5e5b3015ecba9d00cf1c167cc86bb09fe208486b7117afca4340649d507,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/021_mezmur_department.sql,application-source,2642,44,c93bf2868dc8ef7bb51547d49514ac0ea1fefbbc7afc84ce5dc0d7d8af4646e8,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/022_mezmur_attendance.sql,application-source,3577,65,aefd57d75bf4c7a98697d0e6c0c554103753e4c654a02367266ac19097562db8,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/023_mezmur_date_attendance.sql,application-source,4785,92,6f090a300c83532a1a87977aba7f13320c88d4787f46dc5144f33f6f7dde3ddd,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/024_mezmur_submissions.sql,application-source,4864,92,e13a7837327bcf5c2924447bb79f3e7c5e0fd2f672dbbd39f76cf8c75d001068,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/025_mezmur_hymn_offline.sql,application-source,3486,69,77f4bf35f2ee23291e6cc7c133c70b60ff3bee6bc0c3eb24ee43117fcb07cdd7,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/026_hr_attendance.sql,application-source,5305,91,320860aea18faab6146ded0c37a2de31cb9273e16b937f002851a40a7c48bcba,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/027_attendance_rollup.sql,application-source,2098,36,c589924c514548ed06243037b0c46969ccc2f137905e56864977de7281c6b888,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/028_analytics_scale.sql,application-source,2499,63,e7faab9cc6235ed018f50c907c96ec171698b9e1aedb854a8ef5c9338a25194a,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/029_subject_codes_and_limits.sql,application-source,1637,31,52118ee40bbdd8345305158d22a215201443d9d3ab9ab984d3c7079626158334,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/030_mezmur_taxonomy.sql,application-source,5249,92,6f234a0bcb64057226bdce7cf32739d991e9245049fc0901f37ce6cf685105c0,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/030_roster_scale_indexes.sql,application-source,915,16,c8f00ec19ea74c979785a08df14ca229a6a3a4cb56efd35c33108e1591e9fcdf,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/031_mezmur_hymn_title_unique.sql,application-source,2244,41,d1d5eb082efb446471071220f6f7c4621561da02d44b56c827bcc8b6ad113e50,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/032_mezmur_hymn_words.sql,application-source,641,13,235c77d9a1f11833efac1045cbc53bf5eebd1ba451dbc18b58bd0f21cbe62591,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/033_mezmur_single_title.sql,application-source,2168,48,2fa03dab4fa3580d1ab4dc0ae6e8b4f9d343a25c623a3acf238f8a93e34a324b,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/034_mezmur_subcategories.sql,application-source,3411,67,ba34612bfd851667488c9452cc7424803364ca1d82c8a64ece5d6fc0afbf331f,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/035_mezmur_category_gradient.sql,application-source,728,12,4b6920954a96fd86e969302cb4cd9a65aa587477d7b254c9797ea2c072dd0683,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/036_mezmur_gradient_alpha.sql,application-source,476,8,786aed7ff55b6ac01f6e88fbef736fa8db2a8ed48809caf0d4d3e81a8b76b833,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/037_zemarian_images.sql,application-source,553,9,28ee2a3f6293fc2a3f5345a5391f9322d4fcc7ac49df00258095cc651d411f4b,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/038_mezmur_audio_media.sql,application-source,6547,112,c5fdea497d9c06fbe2452d5b6daa963b1bd02f5e020a3ed15cd77f42692c3d0a,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
sql/039_mezmur_word_index_fold.sql,application-source,4107,86,59ea6e4baa745f37e595b16e6738fa06b7a4221dc38d733f3bc956bd7b3cfe5f,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
tests/audit/README.md,test/tooling,5799,83,4fba388fdc6c0c02f2cd91b7a04ea127fef420300b889fd299ad214e05facfa4,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
tests/audit/browser_contracts.cjs,test/tooling,7004,94,1b37b583b6e7a3d0c628d34d9d5c81227cb21057baf8c0a40adcf906d3b966d7,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
tests/audit/browser_regressions.cjs,test/tooling,9412,138,dee45e2c61df46887f8e5a3abf45cf8513b671d59f11109685c698465e085fa0,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
tests/audit/check_api_bootstrap.py,test/tooling,1684,30,31d5c7d435c942cbbedf2e5ab24495e880dd96302bf9e0775a7f9d90fc42d0af,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
tests/audit/db_fixture.php,test/tooling,4508,75,c880ebccf639117fc3f076a4f7d8a1ba37fe49b5554b5c0db49acfc110499231,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
tests/audit/http_regressions.py,test/tooling,39016,605,2d65cff6b147bc5c65ce63188d39b5ef5d5ace749b4f7d8281a9999cb245c067,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
tests/audit/static_inventory.py,test/tooling,6144,117,252bd29d7a8cf0c1b256b6e6ab17e1de34ed1a6127ebb27fe1a425b1fe70baf5,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
tests/audit/test_static_safety.py,test/tooling,3769,80,03d9dd10e5aa62e418ecc5897429d50922ceca254e4dd6af0777cc60c8a35821,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
tests/e2e/analyze_flutter.sh,test/tooling,1584,39,735595adab52d7e648250757e96f474d879c80efac0ce93b7ce86ed0e987ee35,inventoried; automated checks where applicable,No individual manual sign-off; see audit limitations.
tests/e2e/client.sh,test/tooling,2840,70,9ef2a7788afe956c01f2a28b0c5d3ab60028908eefce1814593a4a4d523191ad,Changed sections manually reviewed; syntax/static checks; targeted verification only,F32: Flutter 332 tests pass; existing E2E 154 pass; 31 other legacy assertions and six setup errors remain explicitly unresolved.
tests/e2e/filter_behavior_test.js,test/tooling,8168,167,2a53397c6541a9980b10b836e7e3d2ef2330598c92155af1c803d36eee3666b5,Changed sections manually reviewed; syntax/static checks; targeted verification only,F32: Flutter 332 tests pass; existing E2E 154 pass; 31 other legacy assertions and six setup errors remain explicitly unresolved.
tests/e2e/provision_env.sh,test/tooling,5924,109,54520cc128a0a33ba1610ffa119e625019ae9d7be6f4636becc500d04593eba7,Changed sections manually reviewed; syntax/static checks; targeted verification only,F07: Apache path-denial tests and independent CGI execution prove PHP guards work without .htaccess. No unsafe seeder request was sent to production.
tests/e2e/run_smoke.sh,test/tooling,66486,682,afcc4f40fe79f785cdf9e545a0ab49e3b6f1e590798aee3ecaf6458e8935a553,Changed sections manually reviewed; syntax/static checks; targeted verification only,F07: Apache path-denial tests and independent CGI execution prove PHP guards work without .htaccess. No unsafe seeder request was sent to production. F32: Flutter 332 tests pass; existing E2E 154 pass; 31 other legacy assertions and six setup errors remain explicitly unresolved.
