file,line,markup,coverage
admin/dashboards/edu_dept.php,451,"<input id=""teacherUsername"" class=""inp"" required>",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,452,"<input id=""teacherEmail"" type=""email"" class=""inp"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,453,"<input id=""teacherPassword"" type=""password"" class=""inp"" minlength=""12"" maxlength=""72"" autocomplete=""new-password"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,460,"<button type=""button"" class=""btn btn-o btn-xs"" onclick=""addAsgRow()"" style=""margin-top:.25rem"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,467,"<button class=""btn btn-o"" onclick=""closeModal('teacherModal')"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,467,"<button class=""btn btn-p"" id=""teacherSubmitBtn"" onclick=""saveTeacher()"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,472,"<button onclick=""closeModal('viewTeacherModal')"" style=""background:rgba(255,255,255,.2);border:none;color:#fff;width:32px;height:32px;border-radius:8px;cursor:pointer;font-size:1rem"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,478,"<button onclick=""closeModal('subjectModal')"" style=""background:rgba(255,255,255,.2);border:none;color:#fff;width:32px;height:32px;border-radius:8px;cursor:pointer;font-size:1rem"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,479,"<form id=""subjectForm"" style=""padding:1.25rem"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,480,"<input type=""hidden"" id=""subjectFormId"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,482,"<input id=""subjectName"" class=""inp amharic"" required maxlength=""150"" placeholder=""e.g. ቅዱስ ቁርባን"" aria-describedby=""subjectNameCnt"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,483,"<input id=""subjectNameEn"" class=""inp"" maxlength=""150"" placeholder=""e.g. Holy Communion"" aria-describedby=""subjectNameEnCnt"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,484,"<textarea id=""subjectDesc"" class=""inp"" rows=""2"" maxlength=""2000"" aria-describedby=""subjectDescCnt"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,488,"<input type=""checkbox"" class=""subj-class-cb"" value=""<?= (int)$c['id'] ?>",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,494,"<button type=""button"" class=""btn btn-o"" onclick=""closeModal('subjectModal')"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,494,"<button type=""submit"" class=""btn btn-p"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,499,"<button onclick=""closeModal('classModal')"" style=""background:rgba(255,255,255,.2);border:none;color:#fff;width:32px;height:32px;border-radius:8px;cursor:pointer;font-size:1rem"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,501,"<input type=""hidden"" id=""classFormId"" value=""0"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,503,"<input id=""className"" class=""inp amharic"" required placeholder=""1ኛ ክፍል"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,504,"<input id=""classNameEn"" class=""inp"" placeholder=""Grade 1"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,505,"<input id=""classCode"" class=""inp"" placeholder=""grade_1"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,506,"<input type=""number"" id=""classLevel"" class=""inp"" value=""1"" min=""1"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,507,"<select id=""classSection"" class=""inp"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,508,"<select id=""classAge"" class=""inp"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,510,"<textarea id=""classDesc"" class=""inp"" rows=""2"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,511,"<button class=""btn btn-o"" onclick=""closeModal('classModal')"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,511,"<button class=""btn btn-p"" onclick=""saveClass()"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,516,"<button onclick=""closeModal('assessmentModal')"" style=""background:rgba(255,255,255,.2);border:none;color:#fff;width:32px;height:32px;border-radius:8px;cursor:pointer;font-size:1rem"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,518,"<input id=""asmtName"" class=""inp"" placeholder=""e.g. Midterm Exam"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,520,"<input type=""number"" id=""asmtMax"" class=""inp"" value=""100"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,521,"<input type=""number"" id=""asmtWeight"" class=""inp"" value=""100"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,524,"<select id=""asmtModalClass"" class=""inp"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,525,"<select id=""asmtModalSubject"" class=""inp"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,527,"<button class=""btn btn-p"" onclick=""saveAssessment()"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,532,"<button onclick=""closeModal('yearModal')"" style=""background:rgba(255,255,255,.2);border:none;color:#fff;width:32px;height:32px;border-radius:8px;cursor:pointer;font-size:1rem"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,534,"<input type=""hidden"" id=""yearFormId"" value=""0"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,536,"<input id=""yearName"" class=""inp amharic"" placeholder=""e.g. 2018 ዓ.ም."">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,537,"<input type=""number"" id=""yearEc"" class=""inp"" value=""<?= (int)ethio_date_format($now, 'Y') ?>",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,539,"<input id=""yearGc"" class=""inp"" placeholder=""e.g. 2025/2026"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,541,"<input type=""date"" id=""yearStart"" class=""inp"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,542,"<input type=""date"" id=""yearEnd"" class=""inp"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,545,"<input type=""checkbox"" id=""yearCurrent"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,555,"<button class=""btn btn-p"" style=""width:100%;justify-content:center"" onclick=""saveYear()"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,560,"<button onclick=""closeModal('bulkEnrollModal')"" style=""background:rgba(255,255,255,.2);border:none;color:#fff;width:32px;height:32px;border-radius:8px;cursor:pointer;font-size:1rem"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,566,"<select id=""bulkClass"" class=""inp"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,568,"<input type=""text"" id=""bulkSearch"" class=""inp"" placeholder=""Name or member code…"" autocomplete=""off"" oninput=""debounceBulkSearch()"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,572,"<select id=""bulkFilter"" class=""inp"" onchange=""loadBulkCandidates()"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,575,"<input type=""checkbox"" id=""bulkSelectAll"" onchange=""toggleBulkAll()"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,580,"<button type=""button"" class=""btn btn-o"" onclick=""closeModal('bulkEnrollModal')"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,581,"<button type=""button"" class=""btn btn-p"" id=""bulkEnrollBtn"" onclick=""executeBulkEnroll()"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,587,"<button onclick=""closeModal('transferModal')"" style=""background:rgba(255,255,255,.2);border:none;color:#fff;width:32px;height:32px;border-radius:8px;cursor:pointer;font-size:1rem"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,589,"<input type=""hidden"" id=""transferEnrollmentId"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,591,"<select id=""transferToClass"" class=""inp"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,592,"<input id=""transferReason"" class=""inp"" placeholder=""e.g. Age advancement, parent request..."">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,593,"<button class=""btn btn-p"" style=""width:100%;justify-content:center"" onclick=""executeTransfer()"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,601,"<button class=""wbws-bnav-btn active"" data-sec=""dashboard"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,602,"<button class=""wbws-bnav-btn"" data-sec=""teachers"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,603,"<button class=""wbws-bnav-btn"" data-sec=""classes"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,604,"<button class=""wbws-bnav-btn"" data-sec=""enrollment"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,606,"<button class=""wbws-bnav-btn"" data-sec=""subjects"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,607,"<button class=""wbws-bnav-btn"" data-sec=""grades"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,608,"<button class=""wbws-bnav-btn"" data-sec=""assessments"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,609,"<button class=""wbws-bnav-btn"" data-sec=""reportcards"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,611,"<button class=""wbws-bnav-btn"" data-sec=""settings"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,612,"<a href=""/admin/logout.php"" class=""wbws-bnav-btn bnav-exit"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,683,"<button type=""button"" class=""tx-close"" aria-label=""Close"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,757,"<button class=""ab"" style=""background:#ede9fe;color:#7c3aed"" onclick=""viewTeacher(${t.id})"" title=""View"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,758,"<button class=""ab"" style=""background:#dbeafe;color:#2563eb"" onclick=""editTeacher(${t.id})"" title=""Edit"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,759,"<button class=""ab"" style=""background:${t.is_active==1?'#fef3c7':'#d1fae5'};color:${t.is_active==1?'#92400e':'#065f46'}"" onclick=""toggleTeacher(${t.id},${t.is_active})"" title=""${t.is_active==1?'Deactivate':'Activate'}"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,760,"<button class=""ab"" style=""background:#fee2e2;color:#dc2626"" onclick=""deleteTeacher(${t.id},'${esc(t.full_name)}')"" title=""Delete"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,778,"<select class=""inp"" onchange=""setAsgRow(${i},'class_id',this.value)"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,779,"<select class=""inp"" onchange=""setAsgRow(${i},'subject_id',this.value)"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,780,"<button type=""button"" class=""ab"" style=""background:#fee2e2;color:#dc2626"" onclick=""removeAsgRow(${i})"" title=""Remove"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,798,"<button type=""button"" class=""hr-chip${on?' on':''}"" onclick=""toggleHomeroom(${c.id})"" title=""${holder?'Currently: '+esc(holder):'No Class Teacher yet'}"">",source-indexed; NOT individually click-certified
admin/dashboards/edu_dept.php,844,"<button type=""button"" class=""btn btn-o btn-xs"" onclick=""clearTeacherMember()"">",source-indexed; NOT individually click-certified
